,0,1,2,3,4,5
32,32.,Naveen,Raider,https://www.prokabaddi.com/teams/haryana-steelers-profile-28,14,58
33,32.,Ajay Thakur,Raider,https://www.prokabaddi.com/teams/tamil-thalaivas-profile-29,13,58
34,34.,Ravinder Pahal,"Defender, Right Corner",https://www.prokabaddi.com/teams/dabang-delhi-kc-profile-2,20,57
35,35.,Deepak Narwal,Raider,https://www.prokabaddi.com/teams/jaipur-pink-panthers-profile-3,17,56
36,35.,Athul MS,Raider,https://www.prokabaddi.com/teams/u-mumba-profile-5,16,56
37,35.,Sonu Jaglan,Raider,https://www.prokabaddi.com/teams/gujarat-fortunegiants-profile-31,15,56
38,38.,Nilesh Salunke,Raider,https://www.prokabaddi.com/teams/jaipur-pink-panthers-profile-3,17,55
39,39.,Rohit Baliyan,Raider,https://www.prokabaddi.com/teams/u-mumba-profile-5,17,53
40,39.,PO Surjeet Singh,"Defender, Right Cover",https://www.prokabaddi.com/teams/puneri-paltan-profile-7,19,53
41,39.,Jang Kun Lee,Raider,https://www.prokabaddi.com/teams/patna-pirates-profile-6,14,53
42,39.,Rinku Narwal,Defender,https://www.prokabaddi.com/teams/bengal-warriors-profile-4,20,53
43,43.,Farhad Rahimi Milaghardan,All Rounder,https://www.prokabaddi.com/teams/telugu-titans-profile-8,18,52
44,44.,Nitin Rawal,All Rounder,https://www.prokabaddi.com/teams/jaipur-pink-panthers-profile-3,15,51
45,44.,Neeraj Kumar,"Defender, Right Cover",https://www.prokabaddi.com/teams/patna-pirates-profile-6,20,51
46,44.,Vijay,All Rounder,https://www.prokabaddi.com/teams/dabang-delhi-kc-profile-2,19,51
47,44.,Nitesh Kumar,Defender,https://www.prokabaddi.com/teams/up-yoddha-profile-30,18,51
48,48.,Surinder Singh,Defender,https://www.prokabaddi.com/teams/u-mumba-profile-5,20,50
49,48.,Saurabh Nandal,"Defender, Left Corner",https://www.prokabaddi.com/teams/bengaluru-bulls-profile-1,19,50
50,50.,Jaideep,"Defender, Left Corner",https://www.prokabaddi.com/teams/patna-pirates-profile-6,20,49
51,51.,Parvesh Bhainswal,"Defender, Left Cover",https://www.prokabaddi.com/teams/gujarat-fortunegiants-profile-31,20,48
52,52.,Sunil Kumar,Defender,https://www.prokabaddi.com/teams/gujarat-fortunegiants-profile-31,18,47
53,52.,Hadi Oshtorak,All Rounder,https://www.prokabaddi.com/teams/patna-pirates-profile-6,20,47
54,52.,Rishank Devadiga,Raider,https://www.prokabaddi.com/teams/up-yoddha-profile-30,14,47
55,52.,Sunil,"Defender, Right Corner",https://www.prokabaddi.com/teams/haryana-steelers-profile-28,18,47
56,52.,Mahender Singh,"Defender, Left Cover",https://www.prokabaddi.com/teams/bengaluru-bulls-profile-1,17,47
57,57.,Joginder Singh Narwal,"Defender, Left Corner",https://www.prokabaddi.com/teams/dabang-delhi-kc-profile-2,20,46
58,57.,Monu Goyat,Raider,https://www.prokabaddi.com/teams/up-yoddha-profile-30,10,46
59,59.,Suraj Desai,Raider,https://www.prokabaddi.com/teams/telugu-titans-profile-8,12,45
60,59.,Dharmaraj Cheralathan,"Defender, Right And Left Corner",https://www.prokabaddi.com/teams/haryana-steelers-profile-28,18,45
61,59.,Rajnish,Raider,https://www.prokabaddi.com/teams/telugu-titans-profile-8,10,45
62,62.,Mohammad Esmaeil Maghsoudlou Mahalli,Raider,https://www.prokabaddi.com/teams/patna-pirates-profile-6,18,43
63,62.,Amit Sheoran,Defender,https://www.prokabaddi.com/teams/bengaluru-bulls-profile-1,20,43
64,64.,Vishal,All Rounder,https://www.prokabaddi.com/teams/jaipur-pink-panthers-profile-3,14,41
65,64.,Manjeet Chhillar,All Rounder,https://www.prokabaddi.com/teams/tamil-thalaivas-profile-29,15,41
66,64.,Sukesh Hegde,Raider,https://www.prokabaddi.com/teams/bengal-warriors-profile-4,13,41
67,67.,Abozar Mohajermighani,Defender,https://www.prokabaddi.com/teams/telugu-titans-profile-8,18,40
68,67.,Ravi Kumar,"Defender, Right Cover",https://www.prokabaddi.com/teams/haryana-steelers-profile-28,18,40
69,69.,Sumit Singh,Raider,https://www.prokabaddi.com/teams/bengaluru-bulls-profile-1,16,39
70,69.,Ran Singh,All Rounder,https://www.prokabaddi.com/teams/tamil-thalaivas-profile-29,19,39
71,71.,Vikas Kale,"Defender, Right Cover",https://www.prokabaddi.com/teams/haryana-steelers-profile-28,19,38
72,72.,Amit Hooda,"Defender, Right Corner",https://www.prokabaddi.com/teams/jaipur-pink-panthers-profile-3,14,37
73,72.,Mohit Chhillar,"Defender, Right Corner",https://www.prokabaddi.com/teams/tamil-thalaivas-profile-29,18,37
74,72.,Amit Kumar,Raider,https://www.prokabaddi.com/teams/puneri-paltan-profile-7,13,37
75,75.,Monu,Raider,https://www.prokabaddi.com/teams/patna-pirates-profile-6,20,36
76,76.,Jadhav Balasaheb Shahaji,"Defender, Right Cover",https://www.prokabaddi.com/teams/puneri-paltan-profile-7,18,35
77,77.,Jeeva Kumar,"Defender, Right And Left Cover",https://www.prokabaddi.com/teams/bengal-warriors-profile-4,19,32
78,77.,Girish Maruti Ernak,"Defender, Left Corner",https://www.prokabaddi.com/teams/puneri-paltan-profile-7,15,32
79,77.,Ashu Singh,"Defender, Right Cover",https://www.prokabaddi.com/teams/up-yoddha-profile-30,18,32
80,80.,Meraj Sheykh,All Rounder,https://www.prokabaddi.com/teams/dabang-delhi-kc-profile-2,13,31
81,80.,Rakesh Gowda,Raider,https://www.prokabaddi.com/teams/telugu-titans-profile-8,9,31
82,82.,Anil Kumar,"Defender, Left Cover",https://www.prokabaddi.com/teams/dabang-delhi-kc-profile-2,16,30
83,83.,Vikas Jaglan,All Rounder,https://www.prokabaddi.com/teams/patna-pirates-profile-6,20,29
84,83.,Shabeer Bappu,Raider,https://www.prokabaddi.com/teams/tamil-thalaivas-profile-29,14,29
85,85.,Pawan Kumar Kadian,Raider,https://www.prokabaddi.com/teams/puneri-paltan-profile-7,6,25
86,85.,Amit,"Defender, Left Cover",https://www.prokabaddi.com/teams/up-yoddha-profile-30,18,25
87,87.,Vishal Mane,"Defender, Right Cover",https://www.prokabaddi.com/teams/dabang-delhi-kc-profile-2,20,24
88,88.,C. Arun,"Defender, Left Cover",https://www.prokabaddi.com/teams/telugu-titans-profile-8,18,23
89,89.,Pankaj,All Rounder,https://www.prokabaddi.com/teams/gujarat-fortunegiants-profile-31,9,21
90,89.,Banty,Raider,https://www.prokabaddi.com/teams/bengaluru-bulls-profile-1,12,21
91,91.,Sushil Gulia,Raider,https://www.prokabaddi.com/teams/jaipur-pink-panthers-profile-3,7,20
92,92.,Harendra Kumar,"Defender, Left Cover",https://www.prokabaddi.com/teams/u-mumba-profile-5,18,19
93,92.,Ajinkya Ashok Pawar,Raider,https://www.prokabaddi.com/teams/jaipur-pink-panthers-profile-3,14,19
94,94.,Shubham Shinde,"Defender, Right Corner",https://www.prokabaddi.com/teams/puneri-paltan-profile-7,13,18
95,94.,Amit Kumar,All Rounder,https://www.prokabaddi.com/teams/puneri-paltan-profile-7,6,18
96,96.,Mohit Sehrawat,"Defender, Right Cover",https://www.prokabaddi.com/teams/bengaluru-bulls-profile-1,13,17
97,96.,Hadi Tajik,"Defender, Right Corner",https://www.prokabaddi.com/teams/puneri-paltan-profile-7,12,17
98,98.,Vineet Sharma,Raider,https://www.prokabaddi.com/teams/tamil-thalaivas-profile-29,11,16
99,99.,Ruturaj Shivaji Koravi,Defender,https://www.prokabaddi.com/teams/gujarat-fortunegiants-profile-31,15,15
100,99.,Sumit Malik,"Defender, Left Corner",https://www.prokabaddi.com/teams/gujarat-fortunegiants-profile-31,14,15
101,101.,Ajeet,"Defender, Right Cover",https://www.prokabaddi.com/teams/tamil-thalaivas-profile-29,14,14
102,101.,Santhapanaselvam,All Rounder,https://www.prokabaddi.com/teams/jaipur-pink-panthers-profile-3,8,14
103,101.,Sagar B Krishna,All Rounder,https://www.prokabaddi.com/teams/puneri-paltan-profile-7,12,14
104,104.,Selvamani K,Raider,https://www.prokabaddi.com/teams/haryana-steelers-profile-28,7,13
105,104.,Amit Kumar,Raider,https://www.prokabaddi.com/teams/telugu-titans-profile-8,9,13
106,104.,Sagar,"Defender, Right Corner",https://www.prokabaddi.com/teams/tamil-thalaivas-profile-29,11,13
107,104.,Ankit,"Defender, Right Corner",https://www.prokabaddi.com/teams/gujarat-fortunegiants-profile-31,12,13
108,108.,Sushant Sail,Raider,https://www.prokabaddi.com/teams/puneri-paltan-profile-7,9,12
109,108.,Sachin Narwal,All Rounder,https://www.prokabaddi.com/teams/jaipur-pink-panthers-profile-3,12,12
110,108.,Pavan T. R.,"Defender, Right Cover",https://www.prokabaddi.com/teams/jaipur-pink-panthers-profile-3,15,12
111,111.,Surender Singh,Raider,https://www.prokabaddi.com/teams/up-yoddha-profile-30,4,11
112,111.,Dong Geon Lee,Raider,https://www.prokabaddi.com/teams/u-mumba-profile-5,5,11
113,111.,M. Abishek,"Defender, Right Cover",https://www.prokabaddi.com/teams/tamil-thalaivas-profile-29,7,11
114,114.,Vinod Kumar,All Rounder,https://www.prokabaddi.com/teams/gujarat-fortunegiants-profile-31,9,10
115,115.,Sunil Siddhgavali,Defender,https://www.prokabaddi.com/teams/jaipur-pink-panthers-profile-3,14,9
116,115.,Armaan,All Rounder,https://www.prokabaddi.com/teams/telugu-titans-profile-8,6,9
117,117.,Ankit Beniwal,Raider,https://www.prokabaddi.com/teams/telugu-titans-profile-8,6,8
118,117.,Emad Sedaghatnia,Raider,https://www.prokabaddi.com/teams/puneri-paltan-profile-7,2,8
119,117.,Kuldeep Singh,Defender,https://www.prokabaddi.com/teams/haryana-steelers-profile-28,10,8
120,117.,Victor Onyango Obiero,All Rounder,https://www.prokabaddi.com/teams/tamil-thalaivas-profile-29,3,8
121,117.,Mohsen Maghsoudloujafari,All Rounder,https://www.prokabaddi.com/teams/up-yoddha-profile-30,11,8
122,117.,Saeid Ghaffari,"Defender, Left Cover",https://www.prokabaddi.com/teams/dabang-delhi-kc-profile-2,9,8
123,117.,Darshan Kadian,Raider,https://www.prokabaddi.com/teams/puneri-paltan-profile-7,7,8
124,124.,Young Chang Ko,"Defender, Left Cover",https://www.prokabaddi.com/teams/u-mumba-profile-5,11,7
125,124.,Viraj Vishnu Landge,"Defender, Left Cover",https://www.prokabaddi.com/teams/bengal-warriors-profile-4,8,7
126,124.,Ankush,Raider,https://www.prokabaddi.com/teams/up-yoddha-profile-30,3,7
127,124.,Sanket Sawant,"Defender, Left Cover",https://www.prokabaddi.com/teams/puneri-paltan-profile-7,5,7
128,124.,Chand Singh,"Defender, Left Corner",https://www.prokabaddi.com/teams/haryana-steelers-profile-28,9,7
129,129.,Anand,Raider,https://www.prokabaddi.com/teams/tamil-thalaivas-profile-29,5,6
130,129.,Azad Singh,Raider,https://www.prokabaddi.com/teams/up-yoddha-profile-30,4,6
131,129.,Ankit,Defender,https://www.prokabaddi.com/teams/bengaluru-bulls-profile-1,8,6
132,129.,Mayur Shivtarkar,All Rounder,https://www.prokabaddi.com/teams/bengal-warriors-profile-4,7,6
133,129.,Krushna Madane,Defender,https://www.prokabaddi.com/teams/telugu-titans-profile-8,9,6
134,129.,Ashish Kumar,All Rounder,https://www.prokabaddi.com/teams/bengaluru-bulls-profile-1,7,6
135,129.,Rakesh Narwal,Raider,https://www.prokabaddi.com/teams/bengal-warriors-profile-4,2,6
136,136.,Abolfazl Maghsodloumahali,Raider,https://www.prokabaddi.com/teams/gujarat-fortunegiants-profile-31,6,5
137,136.,Jawahar Dagar,Defender,https://www.prokabaddi.com/teams/patna-pirates-profile-6,7,5
138,136.,Vijay Kumar,"Defender, Right Corner",https://www.prokabaddi.com/teams/bengaluru-bulls-profile-1,9,5
139,136.,Lalit Chaudhary,Raider,https://www.prokabaddi.com/teams/gujarat-fortunegiants-profile-31,4,5
140,136.,Amit Kumar,All Rounder,https://www.prokabaddi.com/teams/patna-pirates-profile-6,3,5
141,136.,Ashish,Raider,https://www.prokabaddi.com/teams/patna-pirates-profile-6,7,5
142,136.,Harmanjit Singh,Raider,https://www.prokabaddi.com/teams/gujarat-fortunegiants-profile-31,4,5
143,143.,Elavarasan A,"Defender, Left Cover",https://www.prokabaddi.com/teams/jaipur-pink-panthers-profile-3,3,4
144,143.,Ajay,Defender,https://www.prokabaddi.com/teams/bengaluru-bulls-profile-1,10,4
145,143.,Aman Kadian,Raider,https://www.prokabaddi.com/teams/dabang-delhi-kc-profile-2,3,4
146,143.,Parveen,"Defender, Left Cover",https://www.prokabaddi.com/teams/haryana-steelers-profile-28,6,4
147,143.,Purna Singh,Raider,https://www.prokabaddi.com/teams/patna-pirates-profile-6,7,4
148,143.,Sachin Kumar,All Rounder,https://www.prokabaddi.com/teams/up-yoddha-profile-30,12,4
149,143.,Gurvinder Singh,Raider,https://www.prokabaddi.com/teams/gujarat-fortunegiants-profile-31,2,4
150,150.,Adarsh T,"Defender, Left Corner",https://www.prokabaddi.com/teams/bengal-warriors-profile-4,9,3
151,150.,Himanshu,"Defender, Left Corner",https://www.prokabaddi.com/teams/tamil-thalaivas-profile-29,3,3
152,150.,Amit Kharb,"Defender, Right Cover",https://www.prokabaddi.com/teams/gujarat-fortunegiants-profile-31,5,3
153,150.,Ponparthiban Subramanian,"Defender, Right Cover",https://www.prokabaddi.com/teams/tamil-thalaivas-profile-29,7,3
154,150.,Ravinder,All Rounder,https://www.prokabaddi.com/teams/patna-pirates-profile-6,5,3
155,155.,Balram,All Rounder,https://www.prokabaddi.com/teams/dabang-delhi-kc-profile-2,2,2
156,155.,Palle Mallikarjun,Raider,https://www.prokabaddi.com/teams/telugu-titans-profile-8,3,2
157,155.,Yashwant Bishnoi,Raider,https://www.prokabaddi.com/teams/tamil-thalaivas-profile-29,3,2
158,155.,Gurdeep,All Rounder,https://www.prokabaddi.com/teams/up-yoddha-profile-30,2,2
159,155.,Sandeep,All Rounder,https://www.prokabaddi.com/teams/puneri-paltan-profile-7,1,2
160,155.,Hemant Chauhan,All Rounder,https://www.prokabaddi.com/teams/tamil-thalaivas-profile-29,3,2
161,155.,Kamal Singh,Raider,https://www.prokabaddi.com/teams/telugu-titans-profile-8,3,2
162,155.,Arun Kumar HN,Raider,https://www.prokabaddi.com/teams/haryana-steelers-profile-28,2,2
163,155.,Mohit Balyan,All Rounder,https://www.prokabaddi.com/teams/u-mumba-profile-5,1,2
164,155.,Rajaguru Subramanian,"Defender, Right Cover",https://www.prokabaddi.com/teams/u-mumba-profile-5,5,2
165,155.,Ravindra Ramesh Kumawat,Raider,https://www.prokabaddi.com/teams/bengal-warriors-profile-4,3,2
166,166.,Sombir,Defender,https://www.prokabaddi.com/teams/dabang-delhi-kc-profile-2,8,1
167,166.,Mohammad Taghi Paein Mahali,Raider,https://www.prokabaddi.com/teams/bengal-warriors-profile-4,3,1
168,166.,Satywan,"Defender, Left Cover",https://www.prokabaddi.com/teams/dabang-delhi-kc-profile-2,1,1
