,0,1,2,3,4,5
78,78.,Chand Singh,"Defender, Left Corner",https://www.prokabaddi.com/teams/haryana-steelers-profile-28,9,6
79,78.,Ankit,Defender,https://www.prokabaddi.com/teams/bengaluru-bulls-profile-1,8,6
80,78.,Mayur Shivtarkar,All Rounder,https://www.prokabaddi.com/teams/bengal-warriors-profile-4,7,6
81,78.,Nitin Tomar,Raider,https://www.prokabaddi.com/teams/puneri-paltan-profile-7,13,6
82,78.,Krushna Madane,Defender,https://www.prokabaddi.com/teams/telugu-titans-profile-8,9,6
83,83.,Ashish Kumar,All Rounder,https://www.prokabaddi.com/teams/bengaluru-bulls-profile-1,7,5
84,83.,Jawahar Dagar,Defender,https://www.prokabaddi.com/teams/patna-pirates-profile-6,7,5
85,83.,Vijay Kumar,"Defender, Right Corner",https://www.prokabaddi.com/teams/bengaluru-bulls-profile-1,9,5
86,86.,Vinod Kumar,All Rounder,https://www.prokabaddi.com/teams/gujarat-fortunegiants-profile-31,9,4
87,86.,Parveen,"Defender, Left Cover",https://www.prokabaddi.com/teams/haryana-steelers-profile-28,6,4
88,86.,Sonu Jaglan,Raider,https://www.prokabaddi.com/teams/gujarat-fortunegiants-profile-31,15,4
89,86.,Vinay,Raider,https://www.prokabaddi.com/teams/haryana-steelers-profile-28,20,4
90,86.,Elavarasan A,"Defender, Left Cover",https://www.prokabaddi.com/teams/jaipur-pink-panthers-profile-3,3,4
91,86.,Rohit Kumar,Raider,https://www.prokabaddi.com/teams/bengaluru-bulls-profile-1,17,4
92,86.,Sumit Singh,Raider,https://www.prokabaddi.com/teams/bengaluru-bulls-profile-1,16,4
93,86.,Vikash Kandola,Raider,https://www.prokabaddi.com/teams/haryana-steelers-profile-28,17,4
94,86.,Rohit Baliyan,Raider,https://www.prokabaddi.com/teams/u-mumba-profile-5,17,4
95,86.,Sachin Kumar,All Rounder,https://www.prokabaddi.com/teams/up-yoddha-profile-30,12,4
96,86.,Chandran Ranjit,Raider,https://www.prokabaddi.com/teams/dabang-delhi-kc-profile-2,19,4
97,97.,Shrikant Jadhav,Raider,https://www.prokabaddi.com/teams/up-yoddha-profile-30,18,3
98,97.,Monu Goyat,Raider,https://www.prokabaddi.com/teams/up-yoddha-profile-30,10,3
99,97.,Mohsen Maghsoudloujafari,All Rounder,https://www.prokabaddi.com/teams/up-yoddha-profile-30,11,3
100,97.,Ravinder,All Rounder,https://www.prokabaddi.com/teams/patna-pirates-profile-6,5,3
101,97.,Pankaj Mohite,Raider,https://www.prokabaddi.com/teams/puneri-paltan-profile-7,16,3
102,97.,Banty,Raider,https://www.prokabaddi.com/teams/bengaluru-bulls-profile-1,12,3
103,97.,Ponparthiban Subramanian,"Defender, Right Cover",https://www.prokabaddi.com/teams/tamil-thalaivas-profile-29,7,3
104,97.,Adarsh T,"Defender, Left Corner",https://www.prokabaddi.com/teams/bengal-warriors-profile-4,9,3
105,97.,Amit Kharb,"Defender, Right Cover",https://www.prokabaddi.com/teams/gujarat-fortunegiants-profile-31,5,3
106,97.,Lalit Chaudhary,Raider,https://www.prokabaddi.com/teams/gujarat-fortunegiants-profile-31,4,3
107,97.,Siddharth Sirish Desai,Raider,https://www.prokabaddi.com/teams/telugu-titans-profile-8,18,3
108,108.,Arjun Deshwal,Raider,https://www.prokabaddi.com/teams/u-mumba-profile-5,16,2
109,108.,Kamal Singh,Raider,https://www.prokabaddi.com/teams/telugu-titans-profile-8,3,2
110,108.,Mohit Balyan,All Rounder,https://www.prokabaddi.com/teams/u-mumba-profile-5,1,2
111,108.,Rajnish,Raider,https://www.prokabaddi.com/teams/telugu-titans-profile-8,10,2
112,108.,Gurdeep,All Rounder,https://www.prokabaddi.com/teams/up-yoddha-profile-30,2,2
113,108.,Victor Onyango Obiero,All Rounder,https://www.prokabaddi.com/teams/tamil-thalaivas-profile-29,3,2
114,108.,Sandeep,All Rounder,https://www.prokabaddi.com/teams/puneri-paltan-profile-7,1,2
115,108.,Naveen Kumar,Raider,https://www.prokabaddi.com/teams/dabang-delhi-kc-profile-2,20,2
116,108.,Ajay,Defender,https://www.prokabaddi.com/teams/bengaluru-bulls-profile-1,10,2
117,108.,Naveen,Raider,https://www.prokabaddi.com/teams/haryana-steelers-profile-28,15,2
118,108.,Amit Kumar,All Rounder,https://www.prokabaddi.com/teams/puneri-paltan-profile-7,6,2
119,108.,Nilesh Salunke,Raider,https://www.prokabaddi.com/teams/jaipur-pink-panthers-profile-3,17,2
120,108.,Rajaguru Subramanian,"Defender, Right Cover",https://www.prokabaddi.com/teams/u-mumba-profile-5,5,2
121,108.,K. Prapanjan,Raider,https://www.prokabaddi.com/teams/bengal-warriors-profile-4,18,2
122,108.,Selvamani K,Raider,https://www.prokabaddi.com/teams/haryana-steelers-profile-28,7,2
123,123.,Deepak Narwal,Raider,https://www.prokabaddi.com/teams/jaipur-pink-panthers-profile-3,17,1
124,123.,Meraj Sheykh,All Rounder,https://www.prokabaddi.com/teams/dabang-delhi-kc-profile-2,13,1
125,123.,Surender Singh,Raider,https://www.prokabaddi.com/teams/up-yoddha-profile-30,4,1
126,123.,Rishank Devadiga,Raider,https://www.prokabaddi.com/teams/up-yoddha-profile-30,14,1
127,123.,Jang Kun Lee,Raider,https://www.prokabaddi.com/teams/patna-pirates-profile-6,14,1
128,123.,Sukesh Hegde,Raider,https://www.prokabaddi.com/teams/bengal-warriors-profile-4,13,1
129,123.,Suraj Desai,Raider,https://www.prokabaddi.com/teams/telugu-titans-profile-8,12,1
130,123.,Darshan Kadian,Raider,https://www.prokabaddi.com/teams/puneri-paltan-profile-7,7,1
131,123.,Ravindra Ramesh Kumawat,Raider,https://www.prokabaddi.com/teams/bengal-warriors-profile-4,3,1
132,123.,Sombir,Defender,https://www.prokabaddi.com/teams/dabang-delhi-kc-profile-2,8,1
133,123.,Mohammad Taghi Paein Mahali,Raider,https://www.prokabaddi.com/teams/bengal-warriors-profile-4,3,1
134,123.,Naveen Narwal,"Defender, Right Cover",https://www.prokabaddi.com/teams/bengal-warriors-profile-4,3,1
135,123.,Sumit,"Defender, Left Cover",https://www.prokabaddi.com/teams/dabang-delhi-kc-profile-2,2,1
136,123.,Sushil Gulia,Raider,https://www.prokabaddi.com/teams/jaipur-pink-panthers-profile-3,7,1
137,123.,Aman,"Defender, Left Corner",https://www.prokabaddi.com/teams/bengaluru-bulls-profile-1,2,1
138,123.,Aman Kadian,Raider,https://www.prokabaddi.com/teams/dabang-delhi-kc-profile-2,3,1
139,123.,Hemant Chauhan,All Rounder,https://www.prokabaddi.com/teams/tamil-thalaivas-profile-29,3,1
140,123.,Satywan,"Defender, Left Cover",https://www.prokabaddi.com/teams/dabang-delhi-kc-profile-2,1,1
141,123.,Himanshu,"Defender, Left Corner",https://www.prokabaddi.com/teams/tamil-thalaivas-profile-29,3,1
142,123.,Sachin Narwal,All Rounder,https://www.prokabaddi.com/teams/jaipur-pink-panthers-profile-3,12,1
143,123.,Sachin Tanwar,Raider,https://www.prokabaddi.com/teams/gujarat-fortunegiants-profile-31,16,1
144,123.,Ankush,Raider,https://www.prokabaddi.com/teams/up-yoddha-profile-30,3,1
145,123.,Ankit Beniwal,Raider,https://www.prokabaddi.com/teams/telugu-titans-profile-8,6,1
146,123.,Abhishek Singh,Raider,https://www.prokabaddi.com/teams/u-mumba-profile-5,18,1
