,0,1,2,3,4,5
0,Rank,Name,Team,Matches played,,
1,1.,Pardeep Narwal,Raider,https://www.prokabaddi.com/teams/patna-pirates-profile-6,20,39
2,2.,Vikash Kandola,Raider,https://www.prokabaddi.com/teams/haryana-steelers-profile-28,17,38
3,3.,Abhishek Singh,Raider,https://www.prokabaddi.com/teams/u-mumba-profile-5,18,33
4,3.,Naveen Kumar,Raider,https://www.prokabaddi.com/teams/dabang-delhi-kc-profile-2,20,33
5,5.,Shrikant Jadhav,Raider,https://www.prokabaddi.com/teams/up-yoddha-profile-30,18,26
6,6.,Deepak Niwas Hooda,All Rounder,https://www.prokabaddi.com/teams/jaipur-pink-panthers-profile-3,20,25
7,7.,Rahul Chaudhari,Raider,https://www.prokabaddi.com/teams/tamil-thalaivas-profile-29,20,24
8,7.,Maninder Singh,Raider,https://www.prokabaddi.com/teams/bengal-warriors-profile-4,20,24
9,7.,Surender Gill,Raider,https://www.prokabaddi.com/teams/up-yoddha-profile-30,15,24
10,7.,Pankaj Mohite,Raider,https://www.prokabaddi.com/teams/puneri-paltan-profile-7,16,24
11,11.,Sachin Tanwar,Raider,https://www.prokabaddi.com/teams/gujarat-fortunegiants-profile-31,16,23
12,12.,Siddharth Sirish Desai,Raider,https://www.prokabaddi.com/teams/telugu-titans-profile-8,18,22
13,13.,Manjeet,Raider,https://www.prokabaddi.com/teams/puneri-paltan-profile-7,20,17
14,14.,More GB,Raider,https://www.prokabaddi.com/teams/gujarat-fortunegiants-profile-31,17,14
15,14.,Vinay,Raider,https://www.prokabaddi.com/teams/haryana-steelers-profile-28,20,14
16,14.,Jang Kun Lee,Raider,https://www.prokabaddi.com/teams/patna-pirates-profile-6,14,14
17,14.,Pawan Kumar Sehrawat,Raider,https://www.prokabaddi.com/teams/bengaluru-bulls-profile-1,20,14
18,18.,Deepak Narwal,Raider,https://www.prokabaddi.com/teams/jaipur-pink-panthers-profile-3,17,12
19,18.,Athul MS,Raider,https://www.prokabaddi.com/teams/u-mumba-profile-5,16,12
20,20.,Rohit Gulia,All Rounder,https://www.prokabaddi.com/teams/gujarat-fortunegiants-profile-31,20,11
21,20.,Arjun Deshwal,Raider,https://www.prokabaddi.com/teams/u-mumba-profile-5,16,11
22,20.,Rohit Kumar,Raider,https://www.prokabaddi.com/teams/bengaluru-bulls-profile-1,17,11
23,20.,Sukesh Hegde,Raider,https://www.prokabaddi.com/teams/bengal-warriors-profile-4,13,11
24,20.,V. Ajith Kumar,Raider,https://www.prokabaddi.com/teams/tamil-thalaivas-profile-29,17,11
25,25.,K. Prapanjan,Raider,https://www.prokabaddi.com/teams/bengal-warriors-profile-4,18,10
26,25.,Naveen,Raider,https://www.prokabaddi.com/teams/haryana-steelers-profile-28,15,10
27,25.,Mohammad Esmaeil Maghsoudlou Mahalli,Raider,https://www.prokabaddi.com/teams/patna-pirates-profile-6,18,10
28,25.,Rajnish,Raider,https://www.prokabaddi.com/teams/telugu-titans-profile-8,10,10
29,29.,Sonu Jaglan,Raider,https://www.prokabaddi.com/teams/gujarat-fortunegiants-profile-31,15,9
30,29.,Chandran Ranjit,Raider,https://www.prokabaddi.com/teams/dabang-delhi-kc-profile-2,19,9
31,29.,Nilesh Salunke,Raider,https://www.prokabaddi.com/teams/jaipur-pink-panthers-profile-3,17,9
32,32.,Sumit Singh,Raider,https://www.prokabaddi.com/teams/bengaluru-bulls-profile-1,16,8
33,32.,Ajay Thakur,Raider,https://www.prokabaddi.com/teams/tamil-thalaivas-profile-29,13,8
34,32.,Prashanth Kumar Rai,Raider,https://www.prokabaddi.com/teams/haryana-steelers-profile-28,14,8
35,32.,Sushil Gulia,Raider,https://www.prokabaddi.com/teams/jaipur-pink-panthers-profile-3,7,8
36,32.,Ajinkya Ashok Pawar,Raider,https://www.prokabaddi.com/teams/jaipur-pink-panthers-profile-3,14,8
37,32.,Amit Kumar,Raider,https://www.prokabaddi.com/teams/puneri-paltan-profile-7,13,8
38,32.,Nitin Rawal,All Rounder,https://www.prokabaddi.com/teams/jaipur-pink-panthers-profile-3,15,8
39,39.,Mohammad Esmaeil Nabibakhsh,All Rounder,https://www.prokabaddi.com/teams/bengal-warriors-profile-4,20,7
40,39.,Rohit Baliyan,Raider,https://www.prokabaddi.com/teams/u-mumba-profile-5,17,7
41,41.,Vikas Jaglan,All Rounder,https://www.prokabaddi.com/teams/patna-pirates-profile-6,20,6
42,41.,Rishank Devadiga,Raider,https://www.prokabaddi.com/teams/up-yoddha-profile-30,14,6
43,41.,Banty,Raider,https://www.prokabaddi.com/teams/bengaluru-bulls-profile-1,12,6
44,44.,Monu Goyat,Raider,https://www.prokabaddi.com/teams/up-yoddha-profile-30,10,5
45,44.,Shabeer Bappu,Raider,https://www.prokabaddi.com/teams/tamil-thalaivas-profile-29,14,5
46,44.,Pawan Kumar Kadian,Raider,https://www.prokabaddi.com/teams/puneri-paltan-profile-7,6,5
47,44.,Surender Singh,Raider,https://www.prokabaddi.com/teams/up-yoddha-profile-30,4,5
48,48.,Meraj Sheykh,All Rounder,https://www.prokabaddi.com/teams/dabang-delhi-kc-profile-2,13,4
49,48.,Dong Geon Lee,Raider,https://www.prokabaddi.com/teams/u-mumba-profile-5,5,4
50,48.,Amit Kumar,All Rounder,https://www.prokabaddi.com/teams/puneri-paltan-profile-7,6,4
51,51.,Mohsen Maghsoudloujafari,All Rounder,https://www.prokabaddi.com/teams/up-yoddha-profile-30,11,3
52,51.,Farhad Rahimi Milaghardan,All Rounder,https://www.prokabaddi.com/teams/telugu-titans-profile-8,18,3
53,51.,Mohit Sehrawat,"Defender, Right Cover",https://www.prokabaddi.com/teams/bengaluru-bulls-profile-1,13,3
54,51.,Anand,Raider,https://www.prokabaddi.com/teams/tamil-thalaivas-profile-29,5,3
55,51.,Sachin Narwal,All Rounder,https://www.prokabaddi.com/teams/jaipur-pink-panthers-profile-3,12,3
56,51.,Suraj Desai,Raider,https://www.prokabaddi.com/teams/telugu-titans-profile-8,12,3
57,57.,Sandeep Narwal,All Rounder,https://www.prokabaddi.com/teams/u-mumba-profile-5,20,2
58,57.,Amit Kumar,Raider,https://www.prokabaddi.com/teams/telugu-titans-profile-8,9,2
59,57.,Vineet Sharma,Raider,https://www.prokabaddi.com/teams/tamil-thalaivas-profile-29,11,2
60,57.,Armaan,All Rounder,https://www.prokabaddi.com/teams/telugu-titans-profile-8,6,2
61,57.,Ankush,Raider,https://www.prokabaddi.com/teams/up-yoddha-profile-30,3,2
62,57.,Rakesh Gowda,Raider,https://www.prokabaddi.com/teams/telugu-titans-profile-8,9,2
63,57.,Vijay,All Rounder,https://www.prokabaddi.com/teams/dabang-delhi-kc-profile-2,19,2
64,57.,Monu,Raider,https://www.prokabaddi.com/teams/patna-pirates-profile-6,20,2
65,57.,Balram,All Rounder,https://www.prokabaddi.com/teams/dabang-delhi-kc-profile-2,2,2
66,66.,Sushant Sail,Raider,https://www.prokabaddi.com/teams/puneri-paltan-profile-7,9,1
67,66.,Purna Singh,Raider,https://www.prokabaddi.com/teams/patna-pirates-profile-6,7,1
68,66.,Hemant Chauhan,All Rounder,https://www.prokabaddi.com/teams/tamil-thalaivas-profile-29,3,1
69,66.,Ashish,Raider,https://www.prokabaddi.com/teams/patna-pirates-profile-6,7,1
70,66.,Selvamani K,Raider,https://www.prokabaddi.com/teams/haryana-steelers-profile-28,7,1
71,66.,Sunil Kumar,Defender,https://www.prokabaddi.com/teams/gujarat-fortunegiants-profile-31,18,1
72,66.,Abolfazl Maghsodloumahali,Raider,https://www.prokabaddi.com/teams/gujarat-fortunegiants-profile-31,6,1
73,66.,Darshan Kadian,Raider,https://www.prokabaddi.com/teams/puneri-paltan-profile-7,7,1
74,66.,Rakesh Narwal,Raider,https://www.prokabaddi.com/teams/bengal-warriors-profile-4,2,1
75,66.,Ran Singh,All Rounder,https://www.prokabaddi.com/teams/tamil-thalaivas-profile-29,19,1
