,0,1,2,3,4,5
22,22.,Joginder Singh Narwal,"Defender, Left Corner",https://www.prokabaddi.com/teams/dabang-delhi-kc-profile-2,20,2.3
23,22.,Surinder Singh,Defender,https://www.prokabaddi.com/teams/u-mumba-profile-5,20,2.3
24,24.,Ravi Kumar,"Defender, Right Cover",https://www.prokabaddi.com/teams/haryana-steelers-profile-28,18,2.22
25,25.,Amit Sheoran,Defender,https://www.prokabaddi.com/teams/bengaluru-bulls-profile-1,20,2.2
26,26.,Abozar Mohajermighani,Defender,https://www.prokabaddi.com/teams/telugu-titans-profile-8,18,2.17
27,27.,Sandeep Narwal,All Rounder,https://www.prokabaddi.com/teams/u-mumba-profile-5,20,2.15
28,28.,Girish Maruti Ernak,"Defender, Left Corner",https://www.prokabaddi.com/teams/puneri-paltan-profile-7,15,2.07
29,29.,Mohit Chhillar,"Defender, Right Corner",https://www.prokabaddi.com/teams/tamil-thalaivas-profile-29,18,2.06
30,30.,Vikas Kale,"Defender, Right Cover",https://www.prokabaddi.com/teams/haryana-steelers-profile-28,19,2
31,30.,Sandeep,All Rounder,https://www.prokabaddi.com/teams/puneri-paltan-profile-7,1,2
32,32.,Hadi Oshtorak,All Rounder,https://www.prokabaddi.com/teams/patna-pirates-profile-6,20,1.95
33,33.,Jadhav Balasaheb Shahaji,"Defender, Right Cover",https://www.prokabaddi.com/teams/puneri-paltan-profile-7,18,1.94
34,34.,Anil Kumar,"Defender, Left Cover",https://www.prokabaddi.com/teams/dabang-delhi-kc-profile-2,16,1.88
35,35.,Ashu Singh,"Defender, Right Cover",https://www.prokabaddi.com/teams/up-yoddha-profile-30,18,1.78
36,36.,Santhapanaselvam,All Rounder,https://www.prokabaddi.com/teams/jaipur-pink-panthers-profile-3,8,1.75
37,37.,Jeeva Kumar,"Defender, Right And Left Cover",https://www.prokabaddi.com/teams/bengal-warriors-profile-4,19,1.68
38,38.,Ran Singh,All Rounder,https://www.prokabaddi.com/teams/tamil-thalaivas-profile-29,19,1.58
39,39.,M. Abishek,"Defender, Right Cover",https://www.prokabaddi.com/teams/tamil-thalaivas-profile-29,7,1.57
40,40.,Amit Kumar,Raider,https://www.prokabaddi.com/teams/puneri-paltan-profile-7,13,1.54
41,41.,Farhad Rahimi Milaghardan,All Rounder,https://www.prokabaddi.com/teams/telugu-titans-profile-8,18,1.5
42,42.,Sanket Sawant,"Defender, Left Cover",https://www.prokabaddi.com/teams/puneri-paltan-profile-7,5,1.4
43,43.,Manjeet,Raider,https://www.prokabaddi.com/teams/puneri-paltan-profile-7,20,1.35
44,44.,Elavarasan A,"Defender, Left Cover",https://www.prokabaddi.com/teams/jaipur-pink-panthers-profile-3,3,1.33
45,44.,Hadi Tajik,"Defender, Right Corner",https://www.prokabaddi.com/teams/puneri-paltan-profile-7,12,1.33
46,46.,Shubham Shinde,"Defender, Right Corner",https://www.prokabaddi.com/teams/puneri-paltan-profile-7,13,1.31
47,47.,Amit,"Defender, Left Cover",https://www.prokabaddi.com/teams/up-yoddha-profile-30,18,1.28
48,48.,Nitin Rawal,All Rounder,https://www.prokabaddi.com/teams/jaipur-pink-panthers-profile-3,15,1.27
49,49.,Monu,Raider,https://www.prokabaddi.com/teams/patna-pirates-profile-6,20,1.25
50,49.,Mohammad Esmaeil Nabibakhsh,All Rounder,https://www.prokabaddi.com/teams/bengal-warriors-profile-4,20,1.25
51,51.,More GB,Raider,https://www.prokabaddi.com/teams/gujarat-fortunegiants-profile-31,17,1.24
52,52.,Vishal Mane,"Defender, Right Cover",https://www.prokabaddi.com/teams/dabang-delhi-kc-profile-2,20,1.2
53,53.,Sagar,"Defender, Right Corner",https://www.prokabaddi.com/teams/tamil-thalaivas-profile-29,11,1.18
54,54.,C. Arun,"Defender, Left Cover",https://www.prokabaddi.com/teams/telugu-titans-profile-8,18,1.17
55,54.,Sagar B Krishna,All Rounder,https://www.prokabaddi.com/teams/puneri-paltan-profile-7,12,1.17
56,56.,Amit Kumar,Raider,https://www.prokabaddi.com/teams/telugu-titans-profile-8,9,1.11
57,57.,Ankit,"Defender, Right Corner",https://www.prokabaddi.com/teams/gujarat-fortunegiants-profile-31,12,1.08
58,58.,Sumit Malik,"Defender, Left Corner",https://www.prokabaddi.com/teams/gujarat-fortunegiants-profile-31,14,1.07
59,59.,Harendra Kumar,"Defender, Left Cover",https://www.prokabaddi.com/teams/u-mumba-profile-5,18,1.06
60,60.,Ruturaj Shivaji Koravi,Defender,https://www.prokabaddi.com/teams/gujarat-fortunegiants-profile-31,15,1
61,60.,Ajeet,"Defender, Right Cover",https://www.prokabaddi.com/teams/tamil-thalaivas-profile-29,14,1
62,60.,Rakesh Gowda,Raider,https://www.prokabaddi.com/teams/telugu-titans-profile-8,9,1
63,63.,Mohit Sehrawat,"Defender, Right Cover",https://www.prokabaddi.com/teams/bengaluru-bulls-profile-1,13,0.92
64,64.,Saeid Ghaffari,"Defender, Left Cover",https://www.prokabaddi.com/teams/dabang-delhi-kc-profile-2,9,0.89
65,65.,Viraj Vishnu Landge,"Defender, Left Cover",https://www.prokabaddi.com/teams/bengal-warriors-profile-4,8,0.88
66,66.,Mayur Shivtarkar,All Rounder,https://www.prokabaddi.com/teams/bengal-warriors-profile-4,7,0.86
67,67.,Vikas Jaglan,All Rounder,https://www.prokabaddi.com/teams/patna-pirates-profile-6,20,0.85
68,68.,Kuldeep Singh,Defender,https://www.prokabaddi.com/teams/haryana-steelers-profile-28,10,0.8
69,68.,Pavan T. R.,"Defender, Right Cover",https://www.prokabaddi.com/teams/jaipur-pink-panthers-profile-3,15,0.8
70,70.,Ankit,Defender,https://www.prokabaddi.com/teams/bengaluru-bulls-profile-1,8,0.75
71,71.,Jawahar Dagar,Defender,https://www.prokabaddi.com/teams/patna-pirates-profile-6,7,0.71
72,71.,Ashish Kumar,All Rounder,https://www.prokabaddi.com/teams/bengaluru-bulls-profile-1,7,0.71
73,73.,Pawan Kumar Sehrawat,Raider,https://www.prokabaddi.com/teams/bengaluru-bulls-profile-1,20,0.7
74,74.,Krushna Madane,Defender,https://www.prokabaddi.com/teams/telugu-titans-profile-8,9,0.67
75,74.,Kamal Singh,Raider,https://www.prokabaddi.com/teams/telugu-titans-profile-8,3,0.67
76,74.,Parveen,"Defender, Left Cover",https://www.prokabaddi.com/teams/haryana-steelers-profile-28,6,0.67
77,74.,Chand Singh,"Defender, Left Corner",https://www.prokabaddi.com/teams/haryana-steelers-profile-28,9,0.67
78,78.,Sunil Siddhgavali,Defender,https://www.prokabaddi.com/teams/jaipur-pink-panthers-profile-3,14,0.64
79,78.,Young Chang Ko,"Defender, Left Cover",https://www.prokabaddi.com/teams/u-mumba-profile-5,11,0.64
80,78.,Vineet Sharma,Raider,https://www.prokabaddi.com/teams/tamil-thalaivas-profile-29,11,0.64
81,81.,Deepak Niwas Hooda,All Rounder,https://www.prokabaddi.com/teams/jaipur-pink-panthers-profile-3,20,0.6
82,81.,Ravinder,All Rounder,https://www.prokabaddi.com/teams/patna-pirates-profile-6,5,0.6
83,81.,Amit Kharb,"Defender, Right Cover",https://www.prokabaddi.com/teams/gujarat-fortunegiants-profile-31,5,0.6
84,84.,Vijay,All Rounder,https://www.prokabaddi.com/teams/dabang-delhi-kc-profile-2,19,0.58
85,85.,Vijay Kumar,"Defender, Right Corner",https://www.prokabaddi.com/teams/bengaluru-bulls-profile-1,9,0.56
86,86.,Surender Gill,Raider,https://www.prokabaddi.com/teams/up-yoddha-profile-30,15,0.53
87,87.,Shabeer Bappu,Raider,https://www.prokabaddi.com/teams/tamil-thalaivas-profile-29,14,0.5
88,88.,Nitin Tomar,Raider,https://www.prokabaddi.com/teams/puneri-paltan-profile-7,13,0.46
89,89.,Rohit Gulia,All Rounder,https://www.prokabaddi.com/teams/gujarat-fortunegiants-profile-31,20,0.45
90,90.,Mohammad Esmaeil Maghsoudlou Mahalli,Raider,https://www.prokabaddi.com/teams/patna-pirates-profile-6,18,0.44
91,90.,Vinod Kumar,All Rounder,https://www.prokabaddi.com/teams/gujarat-fortunegiants-profile-31,9,0.44
92,92.,Ponparthiban Subramanian,"Defender, Right Cover",https://www.prokabaddi.com/teams/tamil-thalaivas-profile-29,7,0.43
93,93.,Rahul Chaudhari,Raider,https://www.prokabaddi.com/teams/tamil-thalaivas-profile-29,20,0.4
94,93.,Rajaguru Subramanian,"Defender, Right Cover",https://www.prokabaddi.com/teams/u-mumba-profile-5,5,0.4
95,95.,Sachin Kumar,All Rounder,https://www.prokabaddi.com/teams/up-yoddha-profile-30,12,0.33
96,95.,Hemant Chauhan,All Rounder,https://www.prokabaddi.com/teams/tamil-thalaivas-profile-29,3,0.33
97,95.,Adarsh T,"Defender, Left Corner",https://www.prokabaddi.com/teams/bengal-warriors-profile-4,9,0.33
98,95.,Naveen Narwal,"Defender, Right Cover",https://www.prokabaddi.com/teams/bengal-warriors-profile-4,3,0.33
99,99.,Monu Goyat,Raider,https://www.prokabaddi.com/teams/up-yoddha-profile-30,10,0.3
100,100.,Mohsen Maghsoudloujafari,All Rounder,https://www.prokabaddi.com/teams/up-yoddha-profile-30,11,0.27
101,101.,Banty,Raider,https://www.prokabaddi.com/teams/bengaluru-bulls-profile-1,12,0.25
102,102.,Vikash Kandola,Raider,https://www.prokabaddi.com/teams/haryana-steelers-profile-28,17,0.24
103,102.,Rohit Kumar,Raider,https://www.prokabaddi.com/teams/bengaluru-bulls-profile-1,17,0.24
104,102.,Rohit Baliyan,Raider,https://www.prokabaddi.com/teams/u-mumba-profile-5,17,0.24
105,105.,Chandran Ranjit,Raider,https://www.prokabaddi.com/teams/dabang-delhi-kc-profile-2,19,0.21
106,106.,Ajay,Defender,https://www.prokabaddi.com/teams/bengaluru-bulls-profile-1,10,0.2
107,106.,Vinay,Raider,https://www.prokabaddi.com/teams/haryana-steelers-profile-28,20,0.2
108,106.,Rajnish,Raider,https://www.prokabaddi.com/teams/telugu-titans-profile-8,10,0.2
109,109.,Pankaj Mohite,Raider,https://www.prokabaddi.com/teams/puneri-paltan-profile-7,16,0.19
110,109.,Sumit Singh,Raider,https://www.prokabaddi.com/teams/bengaluru-bulls-profile-1,16,0.19
111,111.,Shrikant Jadhav,Raider,https://www.prokabaddi.com/teams/up-yoddha-profile-30,18,0.17
112,111.,Siddharth Sirish Desai,Raider,https://www.prokabaddi.com/teams/telugu-titans-profile-8,18,0.17
113,113.,Naveen,Raider,https://www.prokabaddi.com/teams/haryana-steelers-profile-28,14,0.14
114,113.,Darshan Kadian,Raider,https://www.prokabaddi.com/teams/puneri-paltan-profile-7,7,0.14
115,115.,Nilesh Salunke,Raider,https://www.prokabaddi.com/teams/jaipur-pink-panthers-profile-3,17,0.12
116,116.,K. Prapanjan,Raider,https://www.prokabaddi.com/teams/bengal-warriors-profile-4,18,0.11
117,117.,Naveen Kumar,Raider,https://www.prokabaddi.com/teams/dabang-delhi-kc-profile-2,20,0.1
118,118.,Sachin Narwal,All Rounder,https://www.prokabaddi.com/teams/jaipur-pink-panthers-profile-3,12,0.08
119,118.,Suraj Desai,Raider,https://www.prokabaddi.com/teams/telugu-titans-profile-8,12,0.08
120,120.,Jang Kun Lee,Raider,https://www.prokabaddi.com/teams/patna-pirates-profile-6,14,0.07
121,120.,Rishank Devadiga,Raider,https://www.prokabaddi.com/teams/up-yoddha-profile-30,14,0.07
122,122.,Deepak Narwal,Raider,https://www.prokabaddi.com/teams/jaipur-pink-panthers-profile-3,17,0.06
123,122.,Sachin Tanwar,Raider,https://www.prokabaddi.com/teams/gujarat-fortunegiants-profile-31,16,0.06
124,122.,Abhishek Singh,Raider,https://www.prokabaddi.com/teams/u-mumba-profile-5,18,0.06
125,125.,Narender,All Rounder,https://www.prokabaddi.com/teams/up-yoddha-profile-30,3,0
126,125.,Armaan,All Rounder,https://www.prokabaddi.com/teams/telugu-titans-profile-8,6,0
127,125.,V. Ajith Kumar,Raider,https://www.prokabaddi.com/teams/tamil-thalaivas-profile-29,17,0
128,125.,Maninder Singh,Raider,https://www.prokabaddi.com/teams/bengal-warriors-profile-4,20,0
129,125.,Prashanth Kumar Rai,Raider,https://www.prokabaddi.com/teams/haryana-steelers-profile-28,14,0
